raw_file,l_edge,r_edge,l_edge_z,r_edge_z
05398.jpg,173,511,0.9180589839881907,-0.008202532869603088
05399.jpg,173,512,0.9180589839881907,0.04246707659954873
05400.jpg,168,511,0.6295480308148756,-0.008202532869603088
05401.jpg,170,509,0.7449524120842017,-0.10954175180790672
05402.jpg,170,512,0.7449524120842017,0.04246707659954873
05403.jpg,172,514,0.8603567933535278,0.14380629553785235
05404.jpg,169,514,0.6872502214495387,0.14380629553785235
05405.jpg,170,514,0.7449524120842017,0.14380629553785235
05406.jpg,171,514,0.8026546027188648,0.14380629553785235
05407.jpg,171,515,0.8026546027188648,0.19447590500700418
05408.jpg,170,514,0.7449524120842017,0.14380629553785235
05409.jpg,170,514,0.7449524120842017,0.14380629553785235
05410.jpg,166,515,0.5141436495455496,0.19447590500700418
05411.jpg,165,514,0.4564414589108866,0.14380629553785235
05412.jpg,165,517,0.4564414589108866,0.2958151239453078
05413.jpg,165,517,0.4564414589108866,0.2958151239453078
05414.jpg,165,517,0.4564414589108866,0.2958151239453078
05415.jpg,165,517,0.4564414589108866,0.2958151239453078
05416.jpg,165,517,0.4564414589108866,0.2958151239453078
05417.jpg,166,518,0.5141436495455496,0.3464847334144596
05418.jpg,167,518,0.5718458401802127,0.3464847334144596
05419.jpg,167,517,0.5718458401802127,0.2958151239453078
05420.jpg,166,516,0.5141436495455496,0.24514551447615598
05421.jpg,166,516,0.5141436495455496,0.24514551447615598
05422.jpg,167,515,0.5718458401802127,0.19447590500700418
05423.jpg,167,517,0.5718458401802127,0.2958151239453078
05424.jpg,166,517,0.5141436495455496,0.2958151239453078
05425.jpg,164,516,0.3987392682762236,0.24514551447615598
05426.jpg,165,513,0.4564414589108866,0.09313668606870054
05427.jpg,167,513,0.5718458401802127,0.09313668606870054
05428.jpg,165,513,0.4564414589108866,0.09313668606870054
05429.jpg,167,512,0.5718458401802127,0.04246707659954873
05430.jpg,167,512,0.5718458401802127,0.04246707659954873
05431.jpg,166,512,0.5141436495455496,0.04246707659954873
05432.jpg,166,511,0.5141436495455496,-0.008202532869603088
05433.jpg,165,513,0.4564414589108866,0.09313668606870054
05434.jpg,166,513,0.5141436495455496,0.09313668606870054
05435.jpg,165,514,0.4564414589108866,0.14380629553785235
05436.jpg,165,514,0.4564414589108866,0.14380629553785235
05437.jpg,166,514,0.5141436495455496,0.14380629553785235
05438.jpg,165,513,0.4564414589108866,0.09313668606870054
05439.jpg,165,513,0.4564414589108866,0.09313668606870054
05440.jpg,165,513,0.4564414589108866,0.09313668606870054
05441.jpg,165,513,0.4564414589108866,0.09313668606870054
05442.jpg,165,513,0.4564414589108866,0.09313668606870054
05443.jpg,166,512,0.5141436495455496,0.04246707659954873
05444.jpg,164,511,0.3987392682762236,-0.008202532869603088
05445.jpg,164,511,0.3987392682762236,-0.008202532869603088
05446.jpg,164,511,0.3987392682762236,-0.008202532869603088
05447.jpg,165,511,0.4564414589108866,-0.008202532869603088
05448.jpg,165,511,0.4564414589108866,-0.008202532869603088
05449.jpg,164,512,0.3987392682762236,0.04246707659954873
05450.jpg,163,512,0.34103707764156055,0.04246707659954873
05451.jpg,165,513,0.4564414589108866,0.09313668606870054
05452.jpg,163,512,0.34103707764156055,0.04246707659954873
05453.jpg,164,513,0.3987392682762236,0.09313668606870054
05454.jpg,163,513,0.34103707764156055,0.09313668606870054
05455.jpg,164,512,0.3987392682762236,0.04246707659954873
05456.jpg,163,512,0.34103707764156055,0.04246707659954873
05457.jpg,163,512,0.34103707764156055,0.04246707659954873
05458.jpg,164,512,0.3987392682762236,0.04246707659954873
05459.jpg,163,512,0.34103707764156055,0.04246707659954873
05460.jpg,163,512,0.34103707764156055,0.04246707659954873
05461.jpg,163,512,0.34103707764156055,0.04246707659954873
05462.jpg,163,512,0.34103707764156055,0.04246707659954873
05463.jpg,163,512,0.34103707764156055,0.04246707659954873
05464.jpg,164,512,0.3987392682762236,0.04246707659954873
05465.jpg,164,512,0.3987392682762236,0.04246707659954873
05466.jpg,165,513,0.4564414589108866,0.09313668606870054
05467.jpg,165,513,0.4564414589108866,0.09313668606870054
05468.jpg,167,513,0.5718458401802127,0.09313668606870054
05469.jpg,166,513,0.5141436495455496,0.09313668606870054
05470.jpg,165,513,0.4564414589108866,0.09313668606870054
05471.jpg,166,513,0.5141436495455496,0.09313668606870054
05472.jpg,166,513,0.5141436495455496,0.09313668606870054
05473.jpg,166,513,0.5141436495455496,0.09313668606870054
05474.jpg,165,513,0.4564414589108866,0.09313668606870054
05475.jpg,167,512,0.5718458401802127,0.04246707659954873
05476.jpg,165,511,0.4564414589108866,-0.008202532869603088
05477.jpg,168,509,0.6295480308148756,-0.10954175180790672
05478.jpg,168,511,0.6295480308148756,-0.008202532869603088
05479.jpg,168,512,0.6295480308148756,0.04246707659954873
05480.jpg,168,511,0.6295480308148756,-0.008202532869603088
05481.jpg,168,512,0.6295480308148756,0.04246707659954873
05482.jpg,168,511,0.6295480308148756,-0.008202532869603088
05483.jpg,168,511,0.6295480308148756,-0.008202532869603088
05484.jpg,169,511,0.6872502214495387,-0.008202532869603088
05485.jpg,168,510,0.6295480308148756,-0.0588721423387549
05486.jpg,170,510,0.7449524120842017,-0.0588721423387549
05487.jpg,171,509,0.8026546027188648,-0.10954175180790672
05488.jpg,170,508,0.7449524120842017,-0.16021136127705854
05489.jpg,167,508,0.5718458401802127,-0.16021136127705854
05490.jpg,167,509,0.5718458401802127,-0.10954175180790672
05491.jpg,167,509,0.5718458401802127,-0.10954175180790672
05492.jpg,167,509,0.5718458401802127,-0.10954175180790672
05493.jpg,168,510,0.6295480308148756,-0.0588721423387549
05494.jpg,167,510,0.5718458401802127,-0.0588721423387549
05495.jpg,167,509,0.5718458401802127,-0.10954175180790672
05496.jpg,168,510,0.6295480308148756,-0.0588721423387549
05497.jpg,169,508,0.6872502214495387,-0.16021136127705854
05498.jpg,169,509,0.6872502214495387,-0.10954175180790672
05499.jpg,169,510,0.6872502214495387,-0.0588721423387549
05500.jpg,168,499,0.6295480308148756,-0.6162378464994248
05501.jpg,169,503,0.6872502214495387,-0.4135594086228176
05502.jpg,167,509,0.5718458401802127,-0.10954175180790672
05503.jpg,167,508,0.5718458401802127,-0.16021136127705854
05504.jpg,167,509,0.5718458401802127,-0.10954175180790672
05505.jpg,167,509,0.5718458401802127,-0.10954175180790672
05506.jpg,167,510,0.5718458401802127,-0.0588721423387549
05507.jpg,167,510,0.5718458401802127,-0.0588721423387549
05508.jpg,166,510,0.5141436495455496,-0.0588721423387549
05509.jpg,165,510,0.4564414589108866,-0.0588721423387549
05510.jpg,165,511,0.4564414589108866,-0.008202532869603088
05511.jpg,166,510,0.5141436495455496,-0.0588721423387549
05512.jpg,166,510,0.5141436495455496,-0.0588721423387549
05513.jpg,164,511,0.3987392682762236,-0.008202532869603088
05514.jpg,163,511,0.34103707764156055,-0.008202532869603088
05515.jpg,163,511,0.34103707764156055,-0.008202532869603088
05516.jpg,162,511,0.2833348870068975,-0.008202532869603088
05517.jpg,163,511,0.34103707764156055,-0.008202532869603088
05518.jpg,163,511,0.34103707764156055,-0.008202532869603088
05519.jpg,162,511,0.2833348870068975,-0.008202532869603088
05520.jpg,160,511,0.16793050573757146,-0.008202532869603088
05521.jpg,163,492,0.34103707764156055,-0.9709251127834876
05522.jpg,160,508,0.16793050573757146,-0.16021136127705854
05523.jpg,161,509,0.2256326963722345,-0.10954175180790672
05524.jpg,161,510,0.2256326963722345,-0.0588721423387549
05525.jpg,161,511,0.2256326963722345,-0.008202532869603088
05526.jpg,158,511,0.0525261244682454,-0.008202532869603088
05527.jpg,158,511,0.0525261244682454,-0.008202532869603088
05528.jpg,158,511,0.0525261244682454,-0.008202532869603088
05529.jpg,159,512,0.11022831510290843,0.04246707659954873
05530.jpg,161,512,0.2256326963722345,0.04246707659954873
05531.jpg,158,512,0.0525261244682454,0.04246707659954873
05532.jpg,158,512,0.0525261244682454,0.04246707659954873
05533.jpg,158,512,0.0525261244682454,0.04246707659954873
05534.jpg,157,512,-0.005176066166417625,0.04246707659954873
05535.jpg,156,512,-0.06287825680108065,0.04246707659954873
05536.jpg,155,512,-0.12058044743574368,0.04246707659954873
05537.jpg,155,512,-0.12058044743574368,0.04246707659954873
05538.jpg,155,513,-0.12058044743574368,0.09313668606870054
05539.jpg,155,512,-0.12058044743574368,0.04246707659954873
05540.jpg,156,512,-0.06287825680108065,0.04246707659954873
05541.jpg,155,512,-0.12058044743574368,0.04246707659954873
05542.jpg,155,512,-0.12058044743574368,0.04246707659954873
05543.jpg,154,513,-0.1782826380704067,0.09313668606870054
05544.jpg,155,513,-0.12058044743574368,0.09313668606870054
05545.jpg,155,513,-0.12058044743574368,0.09313668606870054
05546.jpg,155,513,-0.12058044743574368,0.09313668606870054
05547.jpg,155,512,-0.12058044743574368,0.04246707659954873
05548.jpg,155,513,-0.12058044743574368,0.09313668606870054
05549.jpg,154,513,-0.1782826380704067,0.09313668606870054
05550.jpg,155,512,-0.12058044743574368,0.04246707659954873
05551.jpg,154,512,-0.1782826380704067,0.04246707659954873
05552.jpg,154,512,-0.1782826380704067,0.04246707659954873
05553.jpg,155,511,-0.12058044743574368,-0.008202532869603088
05554.jpg,155,511,-0.12058044743574368,-0.008202532869603088
05555.jpg,155,512,-0.12058044743574368,0.04246707659954873
05556.jpg,157,511,-0.005176066166417625,-0.008202532869603088
05557.jpg,156,511,-0.06287825680108065,-0.008202532869603088
05558.jpg,157,511,-0.005176066166417625,-0.008202532869603088
05559.jpg,158,511,0.0525261244682454,-0.008202532869603088
05560.jpg,157,512,-0.005176066166417625,0.04246707659954873
05561.jpg,158,512,0.0525261244682454,0.04246707659954873
05562.jpg,161,512,0.2256326963722345,0.04246707659954873
05563.jpg,161,512,0.2256326963722345,0.04246707659954873
05564.jpg,161,512,0.2256326963722345,0.04246707659954873
05565.jpg,162,512,0.2833348870068975,0.04246707659954873
05566.jpg,162,511,0.2833348870068975,-0.008202532869603088
05567.jpg,162,512,0.2833348870068975,0.04246707659954873
05568.jpg,163,512,0.34103707764156055,0.04246707659954873
05569.jpg,163,511,0.34103707764156055,-0.008202532869603088
05570.jpg,163,511,0.34103707764156055,-0.008202532869603088
05571.jpg,161,510,0.2256326963722345,-0.0588721423387549
05572.jpg,162,511,0.2833348870068975,-0.008202532869603088
05573.jpg,162,510,0.2833348870068975,-0.0588721423387549
05574.jpg,163,509,0.34103707764156055,-0.10954175180790672
05575.jpg,163,509,0.34103707764156055,-0.10954175180790672
05576.jpg,163,508,0.34103707764156055,-0.16021136127705854
05577.jpg,163,509,0.34103707764156055,-0.10954175180790672
05578.jpg,163,508,0.34103707764156055,-0.16021136127705854
05579.jpg,163,508,0.34103707764156055,-0.16021136127705854
05580.jpg,162,503,0.2833348870068975,-0.4135594086228176
05581.jpg,163,509,0.34103707764156055,-0.10954175180790672
05582.jpg,162,509,0.2833348870068975,-0.10954175180790672
05583.jpg,163,509,0.34103707764156055,-0.10954175180790672
05584.jpg,163,508,0.34103707764156055,-0.16021136127705854
05585.jpg,163,508,0.34103707764156055,-0.16021136127705854
05586.jpg,163,508,0.34103707764156055,-0.16021136127705854
05587.jpg,164,509,0.3987392682762236,-0.10954175180790672
05588.jpg,164,508,0.3987392682762236,-0.16021136127705854
05589.jpg,164,508,0.3987392682762236,-0.16021136127705854
05590.jpg,165,509,0.4564414589108866,-0.10954175180790672
05591.jpg,164,508,0.3987392682762236,-0.16021136127705854
05592.jpg,165,509,0.4564414589108866,-0.10954175180790672
05593.jpg,165,502,0.4564414589108866,-0.4642290180919694
05594.jpg,166,502,0.5141436495455496,-0.4642290180919694
05595.jpg,166,502,0.5141436495455496,-0.4642290180919694
05596.jpg,166,502,0.5141436495455496,-0.4642290180919694
05597.jpg,165,499,0.4564414589108866,-0.6162378464994248
05598.jpg,163,504,0.34103707764156055,-0.36288979915366576
05599.jpg,168,486,0.6295480308148756,-1.2749427695983984
05600.jpg,156,504,-0.06287825680108065,-0.36288979915366576
05601.jpg,165,483,0.4564414589108866,-1.4269515980058538
05602.jpg,164,500,0.3987392682762236,-0.565568237030273
05603.jpg,163,501,0.34103707764156055,-0.5148986275611213
05604.jpg,165,491,0.4564414589108866,-1.0215947222526394
05605.jpg,165,499,0.4564414589108866,-0.6162378464994248
05606.jpg,163,490,0.34103707764156055,-1.0722643317217913
05607.jpg,164,489,0.3987392682762236,-1.122933941190943
05608.jpg,163,499,0.34103707764156055,-0.6162378464994248
05609.jpg,165,501,0.4564414589108866,-0.5148986275611213
05610.jpg,163,503,0.34103707764156055,-0.4135594086228176
05611.jpg,163,503,0.34103707764156055,-0.4135594086228176
05612.jpg,163,504,0.34103707764156055,-0.36288979915366576
05613.jpg,161,504,0.2256326963722345,-0.36288979915366576
05614.jpg,163,502,0.34103707764156055,-0.4642290180919694
05615.jpg,162,503,0.2833348870068975,-0.4135594086228176
05616.jpg,157,509,-0.005176066166417625,-0.10954175180790672
05617.jpg,156,510,-0.06287825680108065,-0.0588721423387549
05618.jpg,158,509,0.0525261244682454,-0.10954175180790672
05619.jpg,158,508,0.0525261244682454,-0.16021136127705854
05620.jpg,157,508,-0.005176066166417625,-0.16021136127705854
05621.jpg,151,502,-0.35138920997439577,-0.4642290180919694
05622.jpg,151,501,-0.35138920997439577,-0.5148986275611213
05623.jpg,153,503,-0.23598482870506973,-0.4135594086228176
05624.jpg,157,489,-0.005176066166417625,-1.122933941190943
05625.jpg,162,492,0.2833348870068975,-0.9709251127834876
05626.jpg,162,504,0.2833348870068975,-0.36288979915366576
05627.jpg,157,502,-0.005176066166417625,-0.4642290180919694
05628.jpg,161,503,0.2256326963722345,-0.4135594086228176
05629.jpg,163,504,0.34103707764156055,-0.36288979915366576
05630.jpg,161,504,0.2256326963722345,-0.36288979915366576
05631.jpg,161,504,0.2256326963722345,-0.36288979915366576
05632.jpg,161,504,0.2256326963722345,-0.36288979915366576
05633.jpg,161,504,0.2256326963722345,-0.36288979915366576
05634.jpg,162,508,0.2833348870068975,-0.16021136127705854
05635.jpg,162,508,0.2833348870068975,-0.16021136127705854
05636.jpg,161,508,0.2256326963722345,-0.16021136127705854
05637.jpg,162,502,0.2833348870068975,-0.4642290180919694
05638.jpg,161,503,0.2256326963722345,-0.4135594086228176
05639.jpg,162,509,0.2833348870068975,-0.10954175180790672
05640.jpg,161,508,0.2256326963722345,-0.16021136127705854
05641.jpg,157,503,-0.005176066166417625,-0.4135594086228176
05642.jpg,158,504,0.0525261244682454,-0.36288979915366576
05643.jpg,161,504,0.2256326963722345,-0.36288979915366576
05644.jpg,161,505,0.2256326963722345,-0.312220189684514
05645.jpg,161,503,0.2256326963722345,-0.4135594086228176
05646.jpg,163,503,0.34103707764156055,-0.4135594086228176
05647.jpg,163,503,0.34103707764156055,-0.4135594086228176
05648.jpg,162,504,0.2833348870068975,-0.36288979915366576
05649.jpg,163,504,0.34103707764156055,-0.36288979915366576
05650.jpg,163,503,0.34103707764156055,-0.4135594086228176
05651.jpg,164,504,0.3987392682762236,-0.36288979915366576
05652.jpg,163,504,0.34103707764156055,-0.36288979915366576
05653.jpg,163,504,0.34103707764156055,-0.36288979915366576
05654.jpg,163,503,0.34103707764156055,-0.4135594086228176
05655.jpg,164,508,0.3987392682762236,-0.16021136127705854
05656.jpg,164,508,0.3987392682762236,-0.16021136127705854
05657.jpg,165,508,0.4564414589108866,-0.16021136127705854
05658.jpg,166,508,0.5141436495455496,-0.16021136127705854
05659.jpg,167,509,0.5718458401802127,-0.10954175180790672
05660.jpg,166,509,0.5141436495455496,-0.10954175180790672
05661.jpg,169,509,0.6872502214495387,-0.10954175180790672
05662.jpg,170,509,0.7449524120842017,-0.10954175180790672
05663.jpg,167,508,0.5718458401802127,-0.16021136127705854
05664.jpg,165,508,0.4564414589108866,-0.16021136127705854
05665.jpg,166,505,0.5141436495455496,-0.312220189684514
05666.jpg,168,504,0.6295480308148756,-0.36288979915366576
05667.jpg,168,508,0.6295480308148756,-0.16021136127705854
05668.jpg,169,504,0.6872502214495387,-0.36288979915366576
05669.jpg,167,504,0.5718458401802127,-0.36288979915366576
05670.jpg,166,504,0.5141436495455496,-0.36288979915366576
05671.jpg,170,504,0.7449524120842017,-0.36288979915366576
05672.jpg,166,504,0.5141436495455496,-0.36288979915366576
05673.jpg,167,503,0.5718458401802127,-0.4135594086228176
05674.jpg,167,504,0.5718458401802127,-0.36288979915366576
05675.jpg,167,504,0.5718458401802127,-0.36288979915366576
05676.jpg,167,505,0.5718458401802127,-0.312220189684514
05677.jpg,167,508,0.5718458401802127,-0.16021136127705854
05678.jpg,165,504,0.4564414589108866,-0.36288979915366576
05679.jpg,167,504,0.5718458401802127,-0.36288979915366576
05680.jpg,166,504,0.5141436495455496,-0.36288979915366576
05681.jpg,167,508,0.5718458401802127,-0.16021136127705854
05682.jpg,168,509,0.6295480308148756,-0.10954175180790672
05683.jpg,167,508,0.5718458401802127,-0.16021136127705854
05684.jpg,170,505,0.7449524120842017,-0.312220189684514
05685.jpg,167,509,0.5718458401802127,-0.10954175180790672
05686.jpg,167,509,0.5718458401802127,-0.10954175180790672
05687.jpg,167,508,0.5718458401802127,-0.16021136127705854
05688.jpg,165,504,0.4564414589108866,-0.36288979915366576
05689.jpg,166,508,0.5141436495455496,-0.16021136127705854
05690.jpg,165,509,0.4564414589108866,-0.10954175180790672
05691.jpg,165,509,0.4564414589108866,-0.10954175180790672
05692.jpg,167,510,0.5718458401802127,-0.0588721423387549
05693.jpg,165,510,0.4564414589108866,-0.0588721423387549
05694.jpg,165,509,0.4564414589108866,-0.10954175180790672
05695.jpg,164,509,0.3987392682762236,-0.10954175180790672
05696.jpg,163,510,0.34103707764156055,-0.0588721423387549
05697.jpg,162,508,0.2833348870068975,-0.16021136127705854
05698.jpg,162,509,0.2833348870068975,-0.10954175180790672
05699.jpg,164,509,0.3987392682762236,-0.10954175180790672
05700.jpg,163,508,0.34103707764156055,-0.16021136127705854
05701.jpg,164,509,0.3987392682762236,-0.10954175180790672
05702.jpg,164,508,0.3987392682762236,-0.16021136127705854
05703.jpg,166,508,0.5141436495455496,-0.16021136127705854
05704.jpg,165,509,0.4564414589108866,-0.10954175180790672
05705.jpg,164,508,0.3987392682762236,-0.16021136127705854
05706.jpg,162,509,0.2833348870068975,-0.10954175180790672
05707.jpg,163,508,0.34103707764156055,-0.16021136127705854
05708.jpg,163,508,0.34103707764156055,-0.16021136127705854
05709.jpg,164,508,0.3987392682762236,-0.16021136127705854
05710.jpg,163,508,0.34103707764156055,-0.16021136127705854
05711.jpg,163,508,0.34103707764156055,-0.16021136127705854
05712.jpg,163,508,0.34103707764156055,-0.16021136127705854
05713.jpg,163,508,0.34103707764156055,-0.16021136127705854
05714.jpg,163,508,0.34103707764156055,-0.16021136127705854
05715.jpg,164,508,0.3987392682762236,-0.16021136127705854
05716.jpg,163,509,0.34103707764156055,-0.10954175180790672
05717.jpg,165,508,0.4564414589108866,-0.16021136127705854
05718.jpg,164,504,0.3987392682762236,-0.36288979915366576
05719.jpg,163,508,0.34103707764156055,-0.16021136127705854
05720.jpg,162,509,0.2833348870068975,-0.10954175180790672
05721.jpg,164,509,0.3987392682762236,-0.10954175180790672
05722.jpg,164,504,0.3987392682762236,-0.36288979915366576
05723.jpg,163,509,0.34103707764156055,-0.10954175180790672
05724.jpg,164,508,0.3987392682762236,-0.16021136127705854
05725.jpg,162,508,0.2833348870068975,-0.16021136127705854
05726.jpg,162,509,0.2833348870068975,-0.10954175180790672
05727.jpg,162,508,0.2833348870068975,-0.16021136127705854
05728.jpg,164,510,0.3987392682762236,-0.0588721423387549
05729.jpg,165,509,0.4564414589108866,-0.10954175180790672
05730.jpg,166,509,0.5141436495455496,-0.10954175180790672
05731.jpg,165,509,0.4564414589108866,-0.10954175180790672
05732.jpg,165,509,0.4564414589108866,-0.10954175180790672
05733.jpg,165,510,0.4564414589108866,-0.0588721423387549
05734.jpg,167,509,0.5718458401802127,-0.10954175180790672
05735.jpg,166,509,0.5141436495455496,-0.10954175180790672
05736.jpg,166,509,0.5141436495455496,-0.10954175180790672
05737.jpg,166,508,0.5141436495455496,-0.16021136127705854
05738.jpg,166,508,0.5141436495455496,-0.16021136127705854
05739.jpg,166,508,0.5141436495455496,-0.16021136127705854
05740.jpg,165,508,0.4564414589108866,-0.16021136127705854
05741.jpg,166,504,0.5141436495455496,-0.36288979915366576
05742.jpg,165,508,0.4564414589108866,-0.16021136127705854
05743.jpg,166,509,0.5141436495455496,-0.10954175180790672
05744.jpg,165,508,0.4564414589108866,-0.16021136127705854
05745.jpg,165,508,0.4564414589108866,-0.16021136127705854
05746.jpg,166,509,0.5141436495455496,-0.10954175180790672
05747.jpg,164,509,0.3987392682762236,-0.10954175180790672
05748.jpg,165,509,0.4564414589108866,-0.10954175180790672
05749.jpg,165,508,0.4564414589108866,-0.16021136127705854
05750.jpg,162,511,0.2833348870068975,-0.008202532869603088
05751.jpg,163,510,0.34103707764156055,-0.0588721423387549
05752.jpg,163,510,0.34103707764156055,-0.0588721423387549
05753.jpg,162,509,0.2833348870068975,-0.10954175180790672
05754.jpg,163,510,0.34103707764156055,-0.0588721423387549
05755.jpg,162,510,0.2833348870068975,-0.0588721423387549
05756.jpg,163,510,0.34103707764156055,-0.0588721423387549
05757.jpg,163,511,0.34103707764156055,-0.008202532869603088
05758.jpg,163,511,0.34103707764156055,-0.008202532869603088
05759.jpg,163,510,0.34103707764156055,-0.0588721423387549
05760.jpg,161,511,0.2256326963722345,-0.008202532869603088
05761.jpg,162,512,0.2833348870068975,0.04246707659954873
05762.jpg,161,512,0.2256326963722345,0.04246707659954873
05763.jpg,161,512,0.2256326963722345,0.04246707659954873
05764.jpg,161,513,0.2256326963722345,0.09313668606870054
05765.jpg,162,513,0.2833348870068975,0.09313668606870054
05766.jpg,163,513,0.34103707764156055,0.09313668606870054
05767.jpg,162,513,0.2833348870068975,0.09313668606870054
05768.jpg,162,513,0.2833348870068975,0.09313668606870054
05769.jpg,163,514,0.34103707764156055,0.14380629553785235
05770.jpg,163,514,0.34103707764156055,0.14380629553785235
05771.jpg,163,514,0.34103707764156055,0.14380629553785235
05772.jpg,163,514,0.34103707764156055,0.14380629553785235
05773.jpg,163,513,0.34103707764156055,0.09313668606870054
05774.jpg,164,513,0.3987392682762236,0.09313668606870054
05775.jpg,165,513,0.4564414589108866,0.09313668606870054
05776.jpg,164,513,0.3987392682762236,0.09313668606870054
05777.jpg,164,513,0.3987392682762236,0.09313668606870054
05778.jpg,163,513,0.34103707764156055,0.09313668606870054
05779.jpg,163,513,0.34103707764156055,0.09313668606870054
05780.jpg,163,513,0.34103707764156055,0.09313668606870054
05781.jpg,164,514,0.3987392682762236,0.14380629553785235
05782.jpg,164,513,0.3987392682762236,0.09313668606870054
05783.jpg,164,513,0.3987392682762236,0.09313668606870054
05784.jpg,164,514,0.3987392682762236,0.14380629553785235
05785.jpg,164,514,0.3987392682762236,0.14380629553785235
05786.jpg,164,515,0.3987392682762236,0.19447590500700418
05787.jpg,165,514,0.4564414589108866,0.14380629553785235
05788.jpg,164,514,0.3987392682762236,0.14380629553785235
05789.jpg,164,514,0.3987392682762236,0.14380629553785235
05790.jpg,166,517,0.5141436495455496,0.2958151239453078
05791.jpg,164,514,0.3987392682762236,0.14380629553785235
05792.jpg,165,514,0.4564414589108866,0.14380629553785235
05793.jpg,164,514,0.3987392682762236,0.14380629553785235
05794.jpg,164,513,0.3987392682762236,0.09313668606870054
05795.jpg,165,513,0.4564414589108866,0.09313668606870054
05796.jpg,164,513,0.3987392682762236,0.09313668606870054
05797.jpg,165,513,0.4564414589108866,0.09313668606870054
05798.jpg,164,513,0.3987392682762236,0.09313668606870054
05799.jpg,164,512,0.3987392682762236,0.04246707659954873
05800.jpg,164,513,0.3987392682762236,0.09313668606870054
05801.jpg,165,513,0.4564414589108866,0.09313668606870054
05802.jpg,167,513,0.5718458401802127,0.09313668606870054
05803.jpg,171,512,0.8026546027188648,0.04246707659954873
05804.jpg,167,512,0.5718458401802127,0.04246707659954873
05805.jpg,167,511,0.5718458401802127,-0.008202532869603088
05806.jpg,166,512,0.5141436495455496,0.04246707659954873
05807.jpg,167,511,0.5718458401802127,-0.008202532869603088
05808.jpg,165,510,0.4564414589108866,-0.0588721423387549
05809.jpg,167,510,0.5718458401802127,-0.0588721423387549
05810.jpg,167,511,0.5718458401802127,-0.008202532869603088
05811.jpg,166,510,0.5141436495455496,-0.0588721423387549
05812.jpg,167,510,0.5718458401802127,-0.0588721423387549
05813.jpg,168,510,0.6295480308148756,-0.0588721423387549
05814.jpg,167,509,0.5718458401802127,-0.10954175180790672
05815.jpg,171,510,0.8026546027188648,-0.0588721423387549
05816.jpg,171,509,0.8026546027188648,-0.10954175180790672
05817.jpg,172,508,0.8603567933535278,-0.16021136127705854
05818.jpg,171,508,0.8026546027188648,-0.16021136127705854
05819.jpg,171,508,0.8026546027188648,-0.16021136127705854
05820.jpg,167,508,0.5718458401802127,-0.16021136127705854
05821.jpg,171,509,0.8026546027188648,-0.10954175180790672
05822.jpg,167,508,0.5718458401802127,-0.16021136127705854
05823.jpg,166,505,0.5141436495455496,-0.312220189684514
05824.jpg,167,504,0.5718458401802127,-0.36288979915366576
05825.jpg,165,505,0.4564414589108866,-0.312220189684514
05826.jpg,168,505,0.6295480308148756,-0.312220189684514
05827.jpg,167,506,0.5718458401802127,-0.26155058021536215
05828.jpg,167,508,0.5718458401802127,-0.16021136127705854
05829.jpg,167,508,0.5718458401802127,-0.16021136127705854
05830.jpg,167,509,0.5718458401802127,-0.10954175180790672
05831.jpg,171,508,0.8026546027188648,-0.16021136127705854
05832.jpg,170,510,0.7449524120842017,-0.0588721423387549
05833.jpg,171,509,0.8026546027188648,-0.10954175180790672
05834.jpg,169,509,0.6872502214495387,-0.10954175180790672
05835.jpg,170,510,0.7449524120842017,-0.0588721423387549
05836.jpg,171,509,0.8026546027188648,-0.10954175180790672
05837.jpg,170,510,0.7449524120842017,-0.0588721423387549
05838.jpg,171,509,0.8026546027188648,-0.10954175180790672
05839.jpg,171,509,0.8026546027188648,-0.10954175180790672
05840.jpg,171,510,0.8026546027188648,-0.0588721423387549
05841.jpg,171,510,0.8026546027188648,-0.0588721423387549
05842.jpg,171,510,0.8026546027188648,-0.0588721423387549
05843.jpg,171,509,0.8026546027188648,-0.10954175180790672
05844.jpg,171,509,0.8026546027188648,-0.10954175180790672
05845.jpg,172,509,0.8603567933535278,-0.10954175180790672
05846.jpg,172,511,0.8603567933535278,-0.008202532869603088
05847.jpg,181,514,1.379676509065495,0.14380629553785235
05848.jpg,181,514,1.379676509065495,0.14380629553785235
05849.jpg,180,514,1.321974318430832,0.14380629553785235
05850.jpg,173,516,0.9180589839881907,0.24514551447615598
05851.jpg,171,518,0.8026546027188648,0.3464847334144596
05852.jpg,171,520,0.8026546027188648,0.44782395235276323
05853.jpg,166,518,0.5141436495455496,0.3464847334144596
05854.jpg,170,514,0.7449524120842017,0.14380629553785235
05855.jpg,172,514,0.8603567933535278,0.14380629553785235
05856.jpg,164,517,0.3987392682762236,0.2958151239453078
05857.jpg,164,516,0.3987392682762236,0.24514551447615598
05858.jpg,166,513,0.5141436495455496,0.09313668606870054
05859.jpg,165,498,0.4564414589108866,-0.6669074559685767
05860.jpg,172,514,0.8603567933535278,0.14380629553785235
05861.jpg,172,513,0.8603567933535278,0.09313668606870054
05862.jpg,173,512,0.9180589839881907,0.04246707659954873
05863.jpg,168,515,0.6295480308148756,0.19447590500700418
05864.jpg,164,512,0.3987392682762236,0.04246707659954873
05865.jpg,155,515,-0.12058044743574368,0.19447590500700418
05866.jpg,146,511,-0.6399001631477109,-0.008202532869603088
05868.jpg,171,512,0.8026546027188648,0.04246707659954873
